hierarchy;SIDC;fullpath;name;nameFR;icon-png;icon-svg
1.X.4.3.5;S*S*XH----;SEA SURFACE TRACK|NON MILITARY|HOVERCRAFT;HOVERCRAFT;AÉROGLISSEUR;1.X.4.3.5.png;1.X.4.3.5.svg
1.X.4.4;S*S*O-----;SEA SURFACE TRACK|OWN TRACK;OWN TRACK;PROPRE TRACE;1.X.4.4.png;1.X.4.4.svg
1.X.4.5;S*S*E-----;SEA SURFACE TRACK|EMERGENCY;EMERGENCY;URGENCE;1.X.4.5.png;1.X.4.5.svg
1.X.4.5.1;S*S*ED----;SEA SURFACE TRACK|EMERGENCY|DITCHED AIRCRAFT;DITCHED AIRCRAFT;AVION ÉCRASÉ;1.X.4.5.1.png;1.X.4.5.1.svg
1.X.4.5.2;S*S*EP----;SEA SURFACE TRACK|EMERGENCY|PERSON IN WATER;PERSON IN WATER;PERSONNE À L'EAU;1.X.4.5.2.png;1.X.4.5.2.svg
1.X.4.5.3;S*S*EV----;SEA SURFACE TRACK|EMERGENCY|DISTRESSED VESSEL;DISTRESSED VESSEL;NAVIRE EN DÉTRESSE;1.X.4.5.3.png;1.X.4.5.3.svg
1.X.4.6;S*S*Z-----;SEA SURFACE TRACK|HAZARD;HAZARD;DANGER;1.X.4.6.png;1.X.4.6.svg
1.X.4.6.1;S*S*ZM----;SEA SURFACE TRACK|HAZARD|SEA MINELIKE;SEA MINELIKE;MINE MARINE;1.X.4.6.1.png;1.X.4.6.1.svg
1.X.4.6.2;S*S*ZN----;SEA SURFACE TRACK|HAZARD|NAVIGATIONAL;NAVIGATIONAL;BALISAGE;1.X.4.6.2.png;1.X.4.6.2.svg
1.X.4.6.3;S*S*ZI----;SEA SURFACE TRACK|HAZARD|ICEBERG;ICEBERG;ICEBERG;1.X.4.6.3.png;1.X.4.6.3.svg
1.X.5;S*U*------;SUBSURFACE TRACK;SUBSURFACE TRACK;PISTE SOUS-MARINE;1.X.5.png;1.X.5.svg
1.X.5.1;S*U*S-----;SUBSURFACE TRACK|SUBMARINE;SUBMARINE;SOUS-MARIN;1.X.5.1.png;1.X.5.1.svg
1.X.5.1.1;S*U*SN----;SUBSURFACE TRACK|SUBMARINE|NUCLEAR PROPULSION;NUCLEAR PROPULSION;PROPULSION NUCLÉAIRE;1.X.5.1.1.png;1.X.5.1.1.svg
1.X.5.1.2;S*U*SC----;SUBSURFACE TRACK|SUBMARINE|CONVENTIONAL PROPULSION;CONVENTIONAL PROPULSION;PROPULSION CONVENTIONNELLE;1.X.5.1.2.png;1.X.5.1.2.svg
1.X.5.1.3;S*U*SO----;SUBSURFACE TRACK|SUBMARINE|OTHER SUBMERSIBLE;OTHER SUBMERSIBLE;AUTRE VÉHICULE SUBMERSIBLE;1.X.5.1.3.png;1.X.5.1.3.svg
1.X.5.2;S*U*W-----;SUBSURFACE TRACK|UNDERWATER WEAPON;UNDERWATER WEAPON;ARME SOUS-MARINE;1.X.5.2.png;1.X.5.2.svg
1.X.5.2.1;S*U*WT----;SUBSURFACE TRACK|UNDERWATER WEAPON|TORPEDO;TORPEDO;TORPILLE;1.X.5.2.1.png;1.X.5.2.1.svg
1.X.5.2.2;S*U*WM----;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE;SEA MINE;MINE MARINE;1.X.5.2.2.png;1.X.5.2.2.svg
1.X.5.2.2.1;S*U*WMD---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE DEALT;SEA MINE DEALT;MINE MARINE NEUTRALISÉE;1.X.5.2.2.1.png;1.X.5.2.2.1.svg
1.X.5.2.2.2;S*U*WMG---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (GROUND);SEA MINE (GROUND);MINE MARINE (TERRESTRE);1.X.5.2.2.2.png;1.X.5.2.2.2.svg
1.X.5.2.2.2.1;S*U*WMGD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (GROUND)|SEA MINE (GROUND) DEALT;SEA MINE (GROUND) DEALT;MINE MARINE (TERRESTRE) NEUTRALISÉE;1.X.5.2.2.2.1.png;1.X.5.2.2.2.1.svg
1.X.5.2.2.3;S*U*WMM---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED);SEA MINE (MOORED);MINE MARINE (AMARRÉE);1.X.5.2.2.3.png;1.X.5.2.2.3.svg
1.X.5.2.2.3.1;S*U*WMMD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (MOORED)|SEA MINE (MOORED DEALT;SEA MINE (MOORED DEALT;MINE MARINE (AMARRÉE) NEUTRALISÉE;1.X.5.2.2.3.1.png;1.X.5.2.2.3.1.svg
1.X.5.2.2.4;S*U*WMF---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING);SEA MINE (FLOATING);MINE MARINE (FLOTTANTE);1.X.5.2.2.4.png;1.X.5.2.2.4.svg
1.X.5.2.2.4.1;S*U*WMFD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (FLOATING)|SEA MINE (FLOATING) DEALT;SEA MINE (FLOATING) DEALT;MINE MARINE (FLOTTANTE) NEUTRALISÉE;1.X.5.2.2.4.1.png;1.X.5.2.2.4.1.svg
1.X.5.2.2.5;S*U*WMO---;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (IN OTHER POSITION);SEA MINE (IN OTHER POSITION);MINE MARINE (DANS UNE AUTRE POSITION);1.X.5.2.2.5.png;1.X.5.2.2.5.svg
1.X.5.2.2.5.1;S*U*WMOD--;SUBSURFACE TRACK|UNDERWATER WEAPON|SEA MINE|SEA MINE (IN OTHER POSITION)|SEA MINE (IN OTHER POSITION) DEALT;SEA MINE (IN OTHER POSITION) DEALT;MINE MARINE (DANS UNE AUTRE POSITION) NEUTRALISÉE;1.X.5.2.2.5.1.png;1.X.5.2.2.5.1.svg
1.X.5.2.3;S*U*WV----;SUBSURFACE TRACK|UNDERWATER WEAPON|DRONE (UUV);DRONE (UUV);DRONE (UUV);1.X.5.2.3.png;1.X.5.2.3.svg
1.X.5.3;S*U*WD----;SUBSURFACE TRACK|UNDERWATER DECOY;UNDERWATER DECOY;LEURRE SOUS-MARIN;1.X.5.3.png;1.X.5.3.svg
1.X.5.3.1;S*U*WDM---;SUBSURFACE TRACK|UNDERWATER DECOY|SEA MINE DECOY;SEA MINE DECOY;LEURRE DE MINE SOUS-MARINE;1.X.5.3.1.png;1.X.5.3.1.svg
1.X.5.4;S*U*N-----;SUBSURFACE TRACK|NON-SUBMARINE;NON-SUBMARINE;NON-SOUS-MARIN;1.X.5.4.png;1.X.5.4.svg
1.X.5.4.1;S*U*ND----;SUBSURFACE TRACK|NON-SUBMARINE|DIVER;DIVER;PLONGEUR;1.X.5.4.1.png;1.X.5.4.1.svg
1.X.5.4.2;S*U*NB----;SUBSURFACE TRACK|NON-SUBMARINE|BOTTOM RETURN/NOMBO;BOTTOM RETURN/NOMBO;RETOUR DU FOND/ABSENCE DE CIBLE;1.X.5.4.2.png;1.X.5.4.2.svg
1.X.5.4.2.1;S*U*NBS---;SUBSURFACE TRACK|NON-SUBMARINE|BOTTOM RETURN/NOMBO|SEABED INSTALLATION/MANMADE;SEABED INSTALLATION/MANMADE;INSTALLATION SOUS-MARINE/FAITE PAR L'HOMME;1.X.5.4.2.1.png;1.X.5.4.2.1.svg
1.X.5.4.2.2;S*U*NBR---;SUBSURFACE TRACK|NON-SUBMARINE|BOTTOM RETURN/NOMBO|SEABED ROCK/STONE, OBSTACLE, OTHER;SEABED ROCK/STONE, OBSTACLE, OTHER;ROCHER/SOL SOUS-MARIN, OBSTACLE, AUTRE;1.X.5.4.2.2.png;1.X.5.4.2.2.svg
1.X.5.4.2.3;S*U*NBW---;SUBSURFACE TRACK|NON-SUBMARINE|BOTTOM RETURN/NOMBO|WRECK;WRECK;ÉPAVE;1.X.5.4.2.3.png;1.X.5.4.2.3.svg
1.X.5.4.3;S*U*NM----;SUBSURFACE TRACK|NON-SUBMARINE|MARINE LIFE;MARINE LIFE;VIE MARINE;1.X.5.4.3.png;1.X.5.4.3.svg
1.X.5.4.4;S*U*NA----;SUBSURFACE TRACK|NON-SUBMARINE|SEA ANOMALY;SEA ANOMALY;ANOMALIE MARINE;1.X.5.4.4.png;1.X.5.4.4.svg
1.X.6;S*F*------;SPECIAL OPERATIONS FORCE (SOF) UNIT;SPECIAL OPERATIONS FORCE (SOF) UNIT;UNITÉ DE FORCES D'OPÉRATIONS SPÉCIALES (FOS);1.X.6.png;1.X.6.svg
1.X.6.1;S*F*A-----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION;SOF UNIT AVIATION;UNITÉ DE FOS AÉRIENNE;1.X.6.1.png;1.X.6.1.svg
1.X.6.1.1;S*F*AF----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING;SOF UNIT FIXED WING;UNITÉ DE FOS À AILES FIXES;1.X.6.1.1.png;1.X.6.1.1.svg
1.X.6.1.1.1;S*F*AFA---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITÉ DE FOS D'ATTAQUE;1.X.6.1.1.1.png;1.X.6.1.1.1.svg
1.X.6.1.1.2;S*F*AFK---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT REFUEL;SOF UNIT REFUEL;UNITÉ DE FOS DE RAVITAILLEMENT;1.X.6.1.1.2.png;1.X.6.1.1.2.svg
1.X.6.1.1.3;S*F*AFU---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY;SOF UNIT UTILITY;UNITÉ DE FOS UTILITAIRE;1.X.6.1.1.3.png;1.X.6.1.1.3.svg
1.X.6.1.1.3.1;S*F*AFUL--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);UNITÉ DE FOS UTILITAIRE (LÉGÈRE);1.X.6.1.1.3.1.png;1.X.6.1.1.3.1.svg
1.X.6.1.1.3.2;S*F*AFUM--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);UNITÉ DE FOS UTILITAIRE (MOYENNE);1.X.6.1.1.3.2.png;1.X.6.1.1.3.2.svg
1.X.6.1.1.3.3;S*F*AFUH--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT FIXED WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);UNITÉ DE FOS UTILITAIRE (LOURDE);1.X.6.1.1.3.3.png;1.X.6.1.1.3.3.svg
1.X.6.1.2;S*F*AV----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT VSTOL;SOF UNIT VSTOL;UNITÉ DE FOS VSTOL;1.X.6.1.2.png;1.X.6.1.2.svg
1.X.6.1.3;S*F*AH----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING;SOF UNIT ROTARY WING;UNITÉ DE FOS À ROTOR;1.X.6.1.3.png;1.X.6.1.3.svg
1.X.6.1.3.1;S*F*AHH---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT COMBAT SEARCH AND RESCUE;SOF UNIT COMBAT SEARCH AND RESCUE;UNITÉ DE FOS DE RECHERCHE ET DE SAUVETAGE EN COMBAT;1.X.6.1.3.1.png;1.X.6.1.3.1.svg
1.X.6.1.3.2;S*F*AHA---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT ATTACK;SOF UNIT ATTACK;UNITÉ DE FOS D'ATTAQUE;1.X.6.1.3.2.png;1.X.6.1.3.2.svg
1.X.6.1.3.3;S*F*AHU---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY;SOF UNIT UTILITY;UNITÉ DE FOS UTILITAIRE;1.X.6.1.3.3.png;1.X.6.1.3.3.svg
1.X.6.1.3.3.1;S*F*AHUL--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (LIGHT);SOF UNIT UTILITY (LIGHT);UNITÉ DE FOS UTILITAIRE (LÉGÈRE);1.X.6.1.3.3.1.png;1.X.6.1.3.3.1.svg
1.X.6.1.3.3.2;S*F*AHUM--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (MEDIUM);SOF UNIT UTILITY (MEDIUM);UNITÉ DE FOS UTILITAIRE (MOYENNE);1.X.6.1.3.3.2.png;1.X.6.1.3.3.2.svg
1.X.6.1.3.3.3;S*F*AHUH--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT AVIATION|SOF UNIT ROTARY WING|SOF UNIT UTILITY|SOF UNIT UTILITY (HEAVY);SOF UNIT UTILITY (HEAVY);UNITÉ DE FOS UTILITAIRE (LOURDE);1.X.6.1.3.3.3.png;1.X.6.1.3.3.3.svg
1.X.6.2;S*F*SN----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SOF UNIT NAVAL;SOF UNIT SOF UNIT NAVAL;UNITÉ DE FOS NAVALE;1.X.6.2.png;1.X.6.2.svg
1.X.6.2.1;S*F*SNS---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SEAL;SOF UNIT SEAL;UNITÉ DE FOS SEAL;1.X.6.2.1.png;1.X.6.2.1.svg
1.X.6.2.2;S*F*SNU---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT UNDERWATER DEMOLITION TEAM;SOF UNIT UNDERWATER DEMOLITION TEAM;UNITÉ DE FOS D'ÉQUIPAGE DE DÉMOLITION SOUS-MARINE;1.X.6.2.2.png;1.X.6.2.2.svg
1.X.6.2.3;S*F*SNB---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL BOAT;SOF UNIT SPECIAL BOAT;UNITÉ DE FOS DE BATEAU SPÉCIAL;1.X.6.2.3.png;1.X.6.2.3.svg
1.X.6.2.4;S*F*SNN---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SOF UNIT NAVAL|SOF UNIT SPECIAL SSNR;SOF UNIT SPECIAL SSNR;UNITÉ DE FOS SSNR SPÉCIAL;1.X.6.2.4.png;1.X.6.2.4.svg
1.X.6.3;S*F*G-----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND;SOF UNIT GROUND;UNITÉ DE FOS AU SOL;1.X.6.3.png;1.X.6.3.svg
1.X.6.3.1;S*F*GS----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND|SOF UNIT SPECIAL FORCES;SOF UNIT SPECIAL FORCES;UNITÉ DE FORCES SPÉCIALES;1.X.6.3.1.png;1.X.6.3.1.svg
1.X.6.3.2;S*F*GSR---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND|SOF UNIT RANGER;SOF UNIT RANGER;UNITÉ DE FOS RANGER;1.X.6.3.2.png;1.X.6.3.2.svg
1.X.6.3.3;S*F*GSP---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOPS);SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOPS);UNITÉ DE FOS D'OPÉRATIONS PSYCHOLOGIQUES (PSYOPS);1.X.6.3.3.png;1.X.6.3.3.svg
1.X.6.3.3.1;S*F*GSPA--;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND|SOF UNIT PSYCHOLOGICAL OPERATIONS (PSYOPS)|SOF UNIT FIXED AVIATION;SOF UNIT FIXED AVIATION;UNITÉ DE FOS D'AVIATION FIXE;1.X.6.3.3.1.png;1.X.6.3.3.1.svg
1.X.6.3.4;S*F*GCA---;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT GROUND|SOF UNIT CIVIL AFFAIRS;SOF UNIT CIVIL AFFAIRS;UNITÉ DE FOS DES AFFAIRES CIVILES;1.X.6.3.4.png;1.X.6.3.4.svg
1.X.6.4;S*F*GB----;SPECIAL OPERATIONS FORCE (SOF) UNIT|SOF UNIT SUPPORT;SOF UNIT SUPPORT;UNITÉ DE FOS DE SOUTIEN;1.X.6.4.png;1.X.6.4.svg
2.X.1;G*T*------;TASKS;TASKS;TÂCHES;2.X.1.png;2.X.1.svg
2.X.1.1.10;G*T*GT----;DISRUPT;DISRUPT;PERTURBER;2.X.1.1.10.png;2.X.1.1.10.svg
2.X.1.1.14;G*T*GE----;ISOLATE;ISOLATE;ISOLER;2.X.1.1.14.png;2.X.1.1.14.svg
2.X.1.1.16;G*T*GO----;OCCUPY;OCCUPY;OCCUPER;2.X.1.1.16.png;2.X.1.1.16.svg
2.X.2.1.1.1.1.2;G*C*MGPFA-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ACOUSTIC;ACOUSTIC;ACOUSTIQUE;2.X.2.1.1.1.1.2.png;2.X.2.1.1.1.1.2.svg
2.X.2.1.1.1.1.3;G*C*MGPFO-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|FIX|ELECTRO-OPTICAL;ELECTRO-OPTICAL;ÉLECTRO-OPTIQUE;2.X.2.1.1.1.1.3.png;2.X.2.1.1.1.1.3.svg
2.X.2.1.1.1.2;G*C*MGPI--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|GENERAL MANOEUVRE GRAPHICS|POINTS|POINT OF INTEREST;POINT OF INTEREST;POINT D'INTÉRÊT;2.X.2.1.1.1.2.png;2.X.2.1.1.1.2.svg
2.X.2.1.1.2;G*C*MGL---;LINES;LINES;LIGNES;2.X.2.1.1.2.png;2.X.2.1.1.2.svg
2.X.2.1.2.1.2;G*C*MAAC--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|COMMUNICATIONS CHECKPOINT (CCP);COMMUNICATIONS CHECKPOINT (CCP);POINT DE CONTRÔLE DES COMMUNICATIONS (CCP);2.X.2.1.2.1.2.png;2.X.2.1.2.1.2.svg
2.X.2.1.2.1.3;G*C*MAAU--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|POP UP POINT (PUP);POP UP POINT (PUP);POINT DE PASSAGE (PUP);2.X.2.1.2.1.3.png;2.X.2.1.2.1.3.svg
2.X.2.1.2.1.4;G*C*MAAD--;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|AVIATION MANOEUVRE GRAPHICS|AVIATION POINTS|DOWNED AIRCREW PICK UP POINT;DOWNED AIRCREW PICK UP POINT;POINT DE RAMASSAGE D'ÉQUIPAGE AÉRIEN ABATTU;2.X.2.1.2.1.4.png;2.X.2.1.2.1.4.svg
2.X.2.1.2.2;G*C*MAL---;AVIATION LINES;AVIATION LINES;LIGNES D'AVIATION;2.X.2.1.2.2.png;2.X.2.1.2.2.svg
2.X.2.1.4;G*C*MM----;DEFENCE MANOEUVRE GRAPHIC;DEFENCE MANOEUVRE GRAPHIC;GRAPHIQUE DE MANŒUVRE DE DÉFENSE;2.X.2.1.4.png;2.X.2.1.4.svg
2.X.2.1.4.1.2;G*C*MMPB--;BATTLE POSITION;BATTLE POSITION;POSITION DE BATAILLE;2.X.2.1.4.1.2.png;2.X.2.1.4.1.2.svg
2.X.2.1.4.1.4.1;G*C*MMPOC-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|COMBAT OUTPOST;COMBAT OUTPOST;POSTE DE COMBAT;2.X.2.1.4.1.4.1.png;2.X.2.1.4.1.4.1.svg
2.X.2.1.4.1.4.2;G*C*MMPOR-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;OBSERVATION POST OCCUPIED BY DISMOUNTED SCOUTS OR RECONNAISSANCE;POSTE D'OBSERVATION OCCUPÉ PAR DES ÉCLAIREURS OU DES UNITÉS DE RECONNAISSANCE À PIED;2.X.2.1.4.1.4.2.png;2.X.2.1.4.1.4.2.svg
2.X.2.1.4.1.4.3;G*C*MMPOF-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD OBSERVER POSITION;FORWARD OBSERVER POSITION;POSITION D'OBSERVATEUR AVANCÉ;2.X.2.1.4.1.4.3.png;2.X.2.1.4.1.4.3.svg
2.X.2.1.4.1.4.4;G*C*MMPOS-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|SENSOR OUTPOST/LISTENING POST (OP/LP);SENSOR OUTPOST/LISTENING POST (OP/LP);POSTE D'ÉCOUTE/POSTE D'ÉCOUTE SENSORIEL (OP/EP);2.X.2.1.4.1.4.4.png;2.X.2.1.4.1.4.4.svg
2.X.2.1.4.1.4.5;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|CBRN OBSERVATION POST (DISMOUNTED);CBRN OBSERVATION POST (DISMOUNTED);POSTE D'OBSERVATION NBC (À PIED);2.X.2.1.4.1.4.5.png;2.X.2.1.4.1.4.5.svg
2.X.2.1.4.1.4.6;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|FORWARD AIR CONTROLLER (FAC);FORWARD AIR CONTROLLER (FAC);CONTRÔLEUR AÉRIEN AVANCÉ (FAC);2.X.2.1.4.1.4.6.png;2.X.2.1.4.1.4.6.svg
2.X.2.1.4.1.4.7;G*C*MMPON-;TACTICAL GRAPHICS|CONTROL MEASURES|MANOEUVRE GRAPHICS|DEFENCE MANOEUVRE GRAPHIC|DEFENCE POINT GRAPHIC|OBSERVATION POST/OUTPOST|TACTICAL AIR CONTROL PARTY (TACP);TACTICAL AIR CONTROL PARTY (TACP);ÉQUIPE DE CONTRÔLE TACTIQUE DE L'AIR (TACP);2.X.2.1.4.1.4.7.png;2.X.2.1.4.1.4.7.svg
2.X.2.1.4.2;G*C*MMD---;DEFENCE LINE GRAPHIC;DEFENCE LINE GRAPHIC;GRAPHIQUE DE LIGNE DE DÉFENSE;2.X.2.1.4.2.png;2.X.2.1.4.2.svg
2.X.2.1.5.2;G*C*MOL---;OFFENCE LINE GRAPHIC;OFFENCE LINE GRAPHIC;GRAPHIQUE DE LIGNE D'ATTAQUE;2.X.2.1.5.2.png;2.X.2.1.5.2.svg
2.X.2.2.1.3.4;G*C*BOATW-;ANTITANK WALL;ANTITANK WALL;MUR ANTICHAR;2.X.2.2.1.3.4.png;2.X.2.2.1.3.4.svg
2.X.2.2.1.5;G*C*BOAM--;MINES;MINES;MINES;2.X.2.2.1.5.png;2.X.2.2.1.5.svg
2.X.2.2.1.5.2;G*C*BOAMT-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK (AT) MINE;ANTITANK (AT) MINE;MINE ANTICHAR (AT);2.X.2.2.1.5.2.png;2.X.2.2.1.5.2.svg
2.X.2.2.1.5.3;G*C*BOAMD-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK MINE WITH ANTIHANDLING DEVISE;ANTITANK MINE WITH ANTIHANDLING DEVISE;MINE ANTICHAR AVEC DISPOSITIF ANTIDÉTONANT;2.X.2.2.1.5.3.png;2.X.2.2.1.5.3.svg
2.X.2.2.1.5.4;G*C*BOAMC-;"TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|ANTITANK MINE (ARROW SHOWS EFFECTS) ""CLAYMORE MINE""";"ANTITANK MINE (ARROW SHOWS EFFECTS) ""CLAYMORE MINE""";"MINE ANTICHAR (FLÈCHE INDIQUANT LES EFFETS) ""MINE CLAYMORE""";2.X.2.2.1.5.4.png;2.X.2.2.1.5.4.svg
2.X.2.2.1.5.5;G*C*BOAMU-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINES|UNSPECIFIED MINE;UNSPECIFIED MINE;MINE NON SPÉCIFIÉE;2.X.2.2.1.5.5.png;2.X.2.2.1.5.5.svg
2.X.2.2.1.5.6;G*C*BOAMN-;MINE CLUSTER;MINE CLUSTER;GROUPE DE MINES;2.X.2.2.1.5.6.png;2.X.2.2.1.5.6.svg
2.X.2.2.1.6.2;G*C*BOAIC-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|COMPLETED MINEFIELD;COMPLETED MINEFIELD;CHAMP DE MINES COMPLET;2.X.2.2.1.6.2.png;2.X.2.2.1.6.2.svg
2.X.2.2.1.6.3;G*C*BOAIL-;ANTIPERSONNEL (AP) MINEFIELD;ANTIPERSONNEL (AP) MINEFIELD;CHAMP DE MINES ANTIPERSONNEL (AP);2.X.2.2.1.6.3.png;2.X.2.2.1.6.3.svg
2.X.2.2.1.6.6;G*C*BOAIS-;TACTICAL GRAPHICS|CONTROL MEASURES|MOBILITY/ SURVIVABILITY|OBSTACLES|MINEFIELDS|SCATTERABLE MINES;SCATTERABLE MINES;MINES DISPERSABLES;2.X.2.2.1.6.6.png;2.X.2.2.1.6.6.svg
