APP6-C-Domain;APP6-C-FullPath;APP6-NAME;APP6-NAME-FR;APP6-C-HIERARCHY-NAME;APP6-C-HIERARCHY;APP6-B-SIDC;APP6-C-SIDC;APP6-D-SIDC;APP6-D-Domain;APP6-D-Entity;APP6-D-EntityType;APP6-D-EntitySubtype
SIGNALS-INTELLIGENCE;;MULTIFUNCTION ;;SIGINT.GRDTRK.SIGINC.RAD.MFN;;I*G*SRMF--;I*G*SRMF--;10035200001103003900;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MISSILE GUIDANCE ;;SIGINT.GRDTRK.SIGINC.RAD.MSLGDN;;I*G*SRMG--;I*G*SRMG--;10035200001103004000;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;METEOROLOGICAL (MILITARY) ;;SIGINT.GRDTRK.SIGINC.RAD.METO;;I*G*SRMM--;I*G*SRMM--;10035200001103003800;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MISSILE TRACKING ;;SIGINT.GRDTRK.SIGINC.RAD.MSLTRK;;I*G*SRMT--;I*G*SRMT--;10035200001103004200;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SHELL TRACKING ;;SIGINT.GRDTRK.SIGINC.RAD.SHETKG;;I*G*SRS---;I*G*SRS---;10035200001103005600;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ACQUISITION ;;SIGINT.GRDTRK.SIGINC.RAD.TGTAQ;;I*G*SRTA--;I*G*SRTA--;10035200001103005800;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ILLUMINATOR ;;SIGINT.GRDTRK.SIGINC.RAD.TGTILL;;I*G*SRTI--;I*G*SRTI--;10035200001103005900;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET TRACKING ;;SIGINT.GRDTRK.SIGINC.RAD.TGTTRK;;I*G*SRTT--;I*G*SRTT--;10035200001103006100;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;UNKNOWN ;;SIGINT.GRDTRK.SIGINC.RAD.UNK;;I*G*SRU---;I*G*SRU---;10035200001103006200;SIGNALS INTELLIGENCE - LAND;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SIGNAL INTERCEPT;;SIGINT.SPC.SIGINC;;I*P*S-----;I*P*S-----;10035000001101005300;SIGNALS INTELLIGENCE - SPACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;SATELLITE DOWNLINK ;;SIGINT.SPC.SIGINC.COMM.SATDL;;I*P*SCD---;I*P*SCD---;10035000001101005300;SIGNALS INTELLIGENCE - SPACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;DATA TRANSMISSION ;;SIGINT.SPC.SIGINC.RAD.DATTMN;;I*P*SRD---;I*P*SRD---;10035000001103001400;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;EARTH SURVEILLANCE ;;SIGINT.SPC.SIGINC.RAD.ERHSVL;;I*P*SRE---;I*P*SRE---;10035000001103001500;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;IFF (TRANSPONDER) ;;SIGINT.SPC.SIGINC.RAD.IFF;;I*P*SRI---;I*P*SRI---;10035000001103002400;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MULTIFUNCTION ;;SIGINT.SPC.SIGINC.RAD.MFN;;I*P*SRM---;I*P*SRM---;10035000001103003900;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SPACE ;;SIGINT.SPC.SIGINC.RAD.SPC;;I*P*SRS---;I*P*SRS---;10035000001103005400;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ACQUISITION ;;SIGINT.SPC.SIGINC.RAD.TGTAQ;;I*P*SRT---;I*P*SRT---;10035000001103005800;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;UNKNOWN ;;SIGINT.SPC.SIGINC.RAD.UNK;;I*P*SRU---;I*P*SRU---;10035000001103006200;SIGNALS INTELLIGENCE - SPACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SIGNAL INTERCEPT;;SIGINT.SSUF.SIGINC;;I*S*S-----;I*S*S-----;10035300001101001100;SIGNALS INTELLIGENCE - SURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;CELLULAR/MOBILE ;;SIGINT.SSUF.SIGINC.COMM.CELL;;I*S*SCC---;I*S*SCC---;10035300001101001100;SIGNALS INTELLIGENCE - SURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;OMNI-LINE OF SIGHT (LOS) ;;SIGINT.SSUF.SIGINC.COMM.OLOS;;I*S*SCO---;I*S*SCO---;10035300001101004700;SIGNALS INTELLIGENCE - SURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;POINT-TO-POINT LINE OF SIGHT (LOS) ;;SIGINT.SSUF.SIGINC.COMM.PTPLOS;;I*S*SCP---;I*S*SCP---;10035300001101004900;SIGNALS INTELLIGENCE - SURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;SATELLITE UPLINK ;;SIGINT.SSUF.SIGINC.COMM.SATUL;;I*S*SCS---;I*S*SCS---;10035300001101005700;SIGNALS INTELLIGENCE - SURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;ANTIAIRCRAFT ;;SIGINT.SSUF.SIGINC.RAD.AA/C;;I*S*SRAA--;I*S*SRAA--;10035300001103000100;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;AIR TRAFFIC CONTROL ;;SIGINT.SSUF.SIGINC.RAD.ATCTL;;I*S*SRAT--;I*S*SRAT--;10035300001103000600;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;CONTROLLED APPROACH ;;SIGINT.SSUF.SIGINC.RAD.CTDAPP;;I*S*SRCA--;I*S*SRCA--;10035300001103000900;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;CONTROLLED INTERCEPT ;;SIGINT.SSUF.SIGINC.RAD.CTDINC;;I*S*SRCI--;I*S*SRCI--;10035300001103001000;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;DATA TRANSMISSION ;;SIGINT.SSUF.SIGINC.RAD.DATTMN;;I*S*SRD---;I*S*SRD---;10035300001103001400;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;EARLY WARNING ;;SIGINT.SSUF.SIGINC.RAD.EW;;I*S*SRE---;I*S*SRE---;10035300001103001600;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;FIRE CONTROL ;;SIGINT.SSUF.SIGINC.RAD.FIRCTL;;I*S*SRF---;I*S*SRF---;10035300001103001700;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;HEIGHT FINDING ;;SIGINT.SSUF.SIGINC.RAD.HGTFDG;;I*S*SRH---;I*S*SRH---;10035300001103001900;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;IDENTIFICATION FRIEND/FOE (INTERROGATOR) ;;SIGINT.SSUF.SIGINC.RAD.IDFF;;I*S*SRI---;I*S*SRI---;10035300001103002100;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MISSILE ACQUISITION ;;SIGINT.SSUF.SIGINC.RAD.MSLAQ;;I*S*SRMA--;I*S*SRMA--;10035300001103003500;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MULTIFUNCTION ;;SIGINT.SSUF.SIGINC.RAD.MFN;;I*S*SRMF--;I*S*SRMF--;10035300001103003900;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MISSILE GUIDANCE ;;SIGINT.SSUF.SIGINC.RAD.MSLGDN;;I*S*SRMG--;I*S*SRMG--;10035300001103004000;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;METEOROLOGICAL (MILITARY) ;;SIGINT.SSUF.SIGINC.RAD.METO;;I*S*SRMM--;I*S*SRMM--;10035300001103003800;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MISSILE TRACKING ;;SIGINT.SSUF.SIGINC.RAD.MSLTRK;;I*S*SRMT--;I*S*SRMT--;10035300001103004200;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SURFACE SEARCH ;;SIGINT.SSUF.SIGINC.RAD.SUFSRH;;I*S*SRS---;I*S*SRS---;10035300001103005500;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ACQUISITION ;;SIGINT.SSUF.SIGINC.RAD.TGTAQ;;I*S*SRTA--;I*S*SRTA--;10035300001103005800;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ILLUMINATOR ;;SIGINT.SSUF.SIGINC.RAD.TGTILL;;I*S*SRTI--;I*S*SRTI--;10035300001103005900;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET TRACKING ;;SIGINT.SSUF.SIGINC.RAD.TGTTRK;;I*S*SRTT--;I*S*SRTT--;10035300001103006100;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;UNKNOWN ;;SIGINT.SSUF.SIGINC.RAD.UNK;;I*S*SRU---;I*S*SRU---;10035300001103006200;SIGNALS INTELLIGENCE - SURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SIGNAL INTERCEPT;;SIGINT.SBSUF.SIGINC;;I*U*S-----;I*U*S-----;10035400001101004700;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;OMNI-LINE OF SIGHT (LOS);;SIGINT.SBSUF.SIGINC.COMM.OLOS;;I*U*SCO---;I*U*SCO---;10035400001101004700;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;POINT-TO-POINT LINE OF SIGHT (LOS) ;;SIGINT.SBSUF.SIGINC.COMM.PTPLOS;;I*U*SCP---;I*U*SCP---;10035400001101004900;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;SATELLITE UPLINK ;;SIGINT.SBSUF.SIGINC.COMM.SATUL;;I*U*SCS---;I*U*SCS---;10035400001101005700;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Submarine;
SIGNALS-INTELLIGENCE;;DATA TRANSMISSION ;;SIGINT.SBSUF.SIGINC.RAD.DATTMN;;I*U*SRD---;I*U*SRD---;10035400001103001400;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;EARLY WARNING ;;SIGINT.SBSUF.SIGINC.RAD.EW;;I*U*SRE---;I*U*SRE---;10035400001103001600;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;MULTIFUNCTION ;;SIGINT.SBSUF.SIGINC.RAD.MFN;;I*U*SRM---;I*U*SRM---;10035400001103003900;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SURFACE SEARCH ;;SIGINT.SBSUF.SIGINC.RAD.SUFSRH;;I*U*SRS---;I*U*SRS---;10035400001103005500;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;TARGET ACQUISITION ;;SIGINT.SBSUF.SIGINC.RAD.TGTAQ;;I*U*SRT---;I*U*SRT---;10035400001103005800;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;UNKNOWN;;SIGINT.SBSUF.SIGINC.RAD.UNK;;I*U*SRU---;I*U*SRU---;10035400001103006200;SIGNALS INTELLIGENCE - SUBSURFACE;Military;Nonsubmarine;
SIGNALS-INTELLIGENCE;;SIGNALS INTELLIGENCE;;SIGINT;;;I---------;;;;;
STABILITY-OPERATIONS;;NONMILITARY GROUP OR ORGANIZATION ;;STBOPS.GRPORG;;;O*G*------;10031100001104000000;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;DISPLACED PERSONS, REFUGEES, AND EVACUEES ;;STBOPS.GRPORG.DPRE;;;O*G*A-----;10031100001104000900;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;NONGOVERNMENTAL ORGANIZATION (NGO) ;;STBOPS.GRPORG.NGO;;;O*G*B-----;10031100001104001400;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;TERRORIST ;;STBOPS.GRPORG.TERRST;;;O*G*C-----;10031100001104001800;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;RELIGIOUS ;;STBOPS.GRPORG.RELIGS;;;O*G*D-----;10031100001104001700;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;FOREIGN FIGHTERS ;;STBOPS.GRPORG.FNFGHT;;;O*G*E-----;10031100001104001000;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;GANG ;;STBOPS.GRPORG.GANG;;;O*G*F-----;10031100001104001100;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;ITEMS;;STBOPS.ITM;;O*I*------;O*I*------;;;;;
STABILITY-OPERATIONS;;DRUG VEHICLE ;;STBOPS.ITM.DGVEH;;O*I*D-----;O*I*D-----;10031500001609000000;LAND EQUIPMENT;Civilian Vehicle;Drug Vehicle;
STABILITY-OPERATIONS;;INTERNAL SECURITY FORCE ;;STBOPS.ITM.ISF;;O*I*F-----;O*I*F-----;10034000001315130000;ACTIVITIES;Operation;Law Enforcement Operation;Internal Security Force
STABILITY-OPERATIONS;;GRAFFITI ;;STBOPS.ITM.GRF;;O*I*G-----;O*I*G-----;10034000001101070000;ACTIVITIES;Incident;Criminal Activity Incident;Graffiti
STABILITY-OPERATIONS;;KNOWN INSURGENT VEHICLE ;;STBOPS.ITM.KNIVEH;;O*I*I-----;O*I*I-----;10031500001608000000;LAND EQUIPMENT;Civilian Vehicle;Known Insurgent Vehicle;
EMERGENCY-MANAGEMENT;;CIVIL DISPLACED POPULATION;;EMS.INCDNT.CVDIS.DISPOP;;O*I*R-----;O*I*R-----;10031100001104000000;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;REFUGEES ;;STBOPS.ITM.RFG;;O*I*R-----;O*I*R-----;10031100001104000000;LAND CIVILIAN;Civilian;Organization or Group;
STABILITY-OPERATIONS;;SAFE HOUSE ;;STBOPS.ITM.SAFHSE;;O*I*S-----;O*I*S-----;10032000001117000000;LAND INSTALLATION;Military/Civilian;Safe House;
STABILITY-OPERATIONS;;VANDALISM/LOOT/RANSACK/PLUNDER/SACK ;;STBOPS.ITM.VRLRPS;;O*I*V-----;O*I*V-----;10034000001101140000;ACTIVITIES;Incident;Criminal Activity Incident;Vandalism/Loot/Ransack/Plunder
STABILITY-OPERATIONS;;LOCATIONS ;;STBOPS.LOCAT;;O*L*------;O*L*------;;;;;
STABILITY-OPERATIONS;;BLACK LIST LOCATION ;;STBOPS.LOCAT.BLST;;O*L*B-----;O*L*B-----;10032000001105000000;LAND INSTALLATION;Military/Civilian;Black List Location;
STABILITY-OPERATIONS;;GRAY LIST LOCATION ;;STBOPS.LOCAT.GLST;;O*L*G-----;O*L*G-----;10032000001110000000;LAND INSTALLATION;Military/Civilian;Gray List Location;
STABILITY-OPERATIONS;;MASS GRAVE LOCATION ;;STBOPS.LOCAT.MASS;;O*L*M-----;O*L*M-----;10032000001111000000;LAND INSTALLATION;Military/Civilian;Mass Grave Site;
STABILITY-OPERATIONS;;WHITE LIST LOCATION ;;STBOPS.LOCAT.WLST;;O*L*W-----;O*L*W-----;10032000001118000000;LAND INSTALLATION;Military/Civilian;White List Location;
STABILITY-OPERATIONS;;OPERATIONS ;;STBOPS.OPN;;O*O*------;O*O*------;;;;;
STABILITY-OPERATIONS;;ARREST ;;STBOPS.OPN.ARR;;O*O*A-----;O*O*A-----;10034000001101010000;ACTIVITIES;Incident;Criminal Activity Incident;Arrest
STABILITY-OPERATIONS;;COMPOSITE LOSS ;;STBOPS.OPN.CMPLSS;;;O*O*C-----;10031100001109000000;LAND CIVILIAN;Civilian;Composite Loss;
STABILITY-OPERATIONS;;COMBAT ;;STBOPS.OPN.CMPLSS.CBT;;;O*O*CA----;10031100001109002200;LAND CIVILIAN;Civilian;Composite Loss;
STABILITY-OPERATIONS;;ACCIDENT ;;STBOPS.OPN.CMPLSS.ACCDNT;;;O*O*CB----;10031100001109002100;LAND CIVILIAN;Civilian;Composite Loss;
STABILITY-OPERATIONS;;OTHER ;;STBOPS.OPN.CMPLSS.OTHER;;;O*O*CC----;10031100001109002300;LAND CIVILIAN;Civilian;Composite Loss;
EMERGENCY-MANAGEMENT;;CIVIL DEMONSTRATION;;EMS.INCDNT.CVDIS.DEMO;;O*O*D-----;O*O*D-----;10034000001201000000;ACTIVITIES;Civil Disturbance;Demonstration;
STABILITY-OPERATIONS;;DEMONSTRATION ;;STBOPS.OPN.DEMO;;O*O*D-----;O*O*D-----;10034000001201000000;ACTIVITIES;Civil Disturbance;Demonstration;
STABILITY-OPERATIONS;;EXTORTION ;;STBOPS.OPN.EXTN;;O*O*E-----;O*O*E-----;10034000001101060000;ACTIVITIES;Incident;Criminal Activity Incident;Extortion
STABILITY-OPERATIONS;;FORAGING/SEARCHING ;;STBOPS.OPN.FRGSRH;;O*O*F-----;O*O*F-----;10034000001303000000;ACTIVITIES;Operation;Foraging/Searching;
STABILITY-OPERATIONS;;HIJACKING ;;STBOPS.OPN.HJKG;;O*O*H-----;O*O*H-----;10034000001601000300;ACTIVITIES;Transportation Incident;Air;
EMERGENCY-MANAGEMENT;;AIR HIJACKING;;EMS.INCDNT.AIR.HJKG;;O*O*HA----;O*O*HA----;10034000001601000300;ACTIVITIES;Transportation Incident;Air;
STABILITY-OPERATIONS;;HIJACKING (AIRPLANE) ;;STBOPS.OPN.HJKG.APL;;O*O*HA----;O*O*HA----;10034000001601000300;ACTIVITIES;Transportation Incident;Air;
EMERGENCY-MANAGEMENT;;VEHICLE HIJACKING;;EMS.INCDNT.VEH.HJKG;;O*O*HT----;O*O*HT----;10034000001604000300;ACTIVITIES;Transportation Incident;Vehicle;
STABILITY-OPERATIONS;;HIJACKING (VEHICLE) ;;STBOPS.OPN.HJKG.VEH;;O*O*HT----;O*O*HT----;10034000001604000300;ACTIVITIES;Transportation Incident;Vehicle;
EMERGENCY-MANAGEMENT;;MARINE HIJACKING;;EMS.INCDNT.MRN.HJKG;;O*O*HV----;O*O*HV----;10034000001602000300;ACTIVITIES;Transportation Incident;Marine;
STABILITY-OPERATIONS;;HIJACKING (BOAT) ;;STBOPS.OPN.HJKG.BOAT;;O*O*HV----;O*O*HV----;10034000001602000300;ACTIVITIES;Transportation Incident;Marine;
STABILITY-OPERATIONS;;KIDNAPPING ;;STBOPS.OPN.KDNG;;O*O*K-----;O*O*K-----;10031100001103000500;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;ATTEMPTED ;;STBOPS.OPN.KDNG.ATEMPT;;;O*O*KA----;10034000001101030500;ACTIVITIES;Incident;Criminal Activity Incident;Attempted Criminal Activity
STABILITY-OPERATIONS;;MINE LAYING ;;STBOPS.OPN.ML;;O*O*M-----;O*O*M-----;10034000001305000000;ACTIVITIES;Operation;Mine Laying;
STABILITY-OPERATIONS;;FOOD DISTRIBUTION ;;STBOPS.OPN.FDDIST;;O*O*O-----;O*O*O-----;10034000001312020000;ACTIVITIES;Operation;Emergency Operation;Emergency Food Distribution
STABILITY-OPERATIONS;;PATROLLING ;;STBOPS.OPN.PATG;;O*O*P-----;O*O*P-----;10034000001301000000;ACTIVITIES;Operation;Patrolling;
STABILITY-OPERATIONS;;RECRUITMENT ;;STBOPS.OPN.RCMT;;O*O*R-----;O*O*R-----;10034000001304020000;ACTIVITIES;Operation;Recruitment;Coerced/Impressed
STABILITY-OPERATIONS;;RECRUITMENT (COERCED/IMPRESSED) ;;STBOPS.OPN.RCMT.CRCD;;O*O*RC----;O*O*RC----;10034000001304020000;ACTIVITIES;Operation;Recruitment;Coerced/Impressed
STABILITY-OPERATIONS;;RECRUITMENT (WILLING) ;;STBOPS.OPN.RCMT.WLG;;O*O*RW----;O*O*RW----;10034000001304010000;ACTIVITIES;Operation;Recruitment;Willing
STABILITY-OPERATIONS;;SPY ;;STBOPS.OPN.SPY;;O*O*S-----;O*O*S-----;10034000001306000000;ACTIVITIES;Operation;Spy;
STABILITY-OPERATIONS;;DRUG OPERATION ;;STBOPS.OPN.DGOPN;;O*O*U-----;O*O*U-----;10034000001101050000;ACTIVITIES;Incident;Criminal Activity Incident;Drug Related
STABILITY-OPERATIONS;;PSYCHOLOGICAL OPERATIONS (PSYOP) ;;STBOPS.OPN.PSYOP;;O*O*Y-----;O*O*Y-----;10034000001302000000;ACTIVITIES;Operation;Military Information Support Operation (MISO);
STABILITY-OPERATIONS;;HOUSE-TO-HOUSE PROPAGANDA ;;STBOPS.OPN.PSYOP.HTHP;;O*O*YH----;O*O*YH----;10034000001302000400;ACTIVITIES;Operation;Military Information Support Operation (MISO);
STABILITY-OPERATIONS;;PSYOP (TV AND RADIO PROPAGANDA) ;;STBOPS.OPN.PSYOP.TARP;;O*O*YT----;O*O*YT----;10034000001302010000;ACTIVITIES;Operation;Military Information Support Operation (MISO);TV and Radio Propaganda
STABILITY-OPERATIONS;;PSYOP (WRITTEN PROPAGANDA) ;;STBOPS.OPN.PSYOP.WP;;O*O*YW----;O*O*YW----;10034000001302000900;ACTIVITIES;Operation;Military Information Support Operation (MISO);
STABILITY-OPERATIONS;;INDIVIDUAL ;;STBOPS.INDIV;;;O*P*------;10031100001103000000;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;LEADER ;;STBOPS.INDIV.LEADER;;;O*P*A-----;10031100001103001300;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;TARGETED ;;STBOPS.INDIV.TRGTD;;;O*P*B-----;10031100001103001800;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;TERRORIST ;;STBOPS.INDIV.TERRST;;;O*P*C-----;10031100001103001900;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;RAPE ;;STBOPS.RAPE;;;O*R*------;10031100001103000700;LAND CIVILIAN;Civilian;Individual;
STABILITY-OPERATIONS;;ATTEMPTED;;STBOPS.RAPE.ATEMPT;;;O*R*A-----;10034000001101030800;ACTIVITIES;Incident;Criminal Activity Incident;Attempted Criminal Activity
STABILITY-OPERATIONS;;VIOLENT ACTIVITIES (DEATH CAUSING) ;;STBOPS.VIOATY;;O*V*------;O*V*------;;;;;
STABILITY-OPERATIONS;;ARSON/FIRE ;;STBOPS.VIOATY.ASN;;O*V*A-----;O*V*A-----;10034000001101020000;ACTIVITIES;Incident;Criminal Activity Incident;Arson
STABILITY-OPERATIONS;;BOMB/BOMBING ;;STBOPS.VIOATY.BM;;O*V*B-----;O*V*B-----;10034000001102000000;ACTIVITIES;Incident;Bomb/Bombing;
STABILITY-OPERATIONS;;DRIVE-BY SHOOTING ;;STBOPS.VIOATY.DBS;;O*V*D-----;O*V*D-----;10034000001101040000;ACTIVITIES;Incident;Criminal Activity Incident;Drive-by Shooting
STABILITY-OPERATIONS;;EXPLOSION ;;STBOPS.VIOATY.EXPLSN;;;O*V*E-----;10034000001106000000;ACTIVITIES;Incident;Explosion;
STABILITY-OPERATIONS;;IED EXPLOSION ;;STBOPS.VIOATY.EXPLSN.EXPLSN;;;O*V*EI----;10034000001103010000;ACTIVITIES;Incident;IED Event;IED Explosion
STABILITY-OPERATIONS;;KILLING (GENERAL) ;;STBOPS.VIOATY.KILL;;O*V*M-----;O*V*M-----;10034000001101080000;ACTIVITIES;Incident;Criminal Activity Incident;Killing
STABILITY-OPERATIONS;;MURDER ;;STBOPS.VIOATY.KILL.MDR;;O*V*MA----;O*V*MA----;10034000001101080600;ACTIVITIES;Incident;Criminal Activity Incident;Killing
STABILITY-OPERATIONS;;EXECUTION ;;STBOPS.VIOATY.KILL.EX;;O*V*MB----;O*V*MB----;10034000001101080200;ACTIVITIES;Incident;Criminal Activity Incident;Killing
STABILITY-OPERATIONS;;ASSASSINATION ;;STBOPS.VIOATY.KILL.ASS;;O*V*MC----;O*V*MC----;10034000001101080100;ACTIVITIES;Incident;Criminal Activity Incident;Killing
EMERGENCY-MANAGEMENT;;POISONING;;EMS.INCDNT.CRMACT.PSNG;;O*V*P-----;O*V*P-----;10034000001101090000;ACTIVITIES;Incident;Criminal Activity Incident;Poisoning
STABILITY-OPERATIONS;;POISONING ;;STBOPS.VIOATY.PSNG;;O*V*P-----;O*V*P-----;10034000001101090000;ACTIVITIES;Incident;Criminal Activity Incident;Poisoning
STABILITY-OPERATIONS;;SNIPING ;;STBOPS.VIOATY.SPG;;O*V*S-----;O*V*S-----;10034000001104010000;ACTIVITIES;Incident;Shooting;Sniping
STABILITY-OPERATIONS;;BOOBY TRAP ;;STBOPS.VIOATY.BBY;;O*V*Y-----;O*V*Y-----;10034000001101110000;ACTIVITIES;Incident;Criminal Activity Incident;Booby Trap
STABILITY-OPERATIONS;;STABILITY OPERATIONS (SO);;STBOPS;;;O---------;;;;;
GROUND-EQUIPMENT;;GROUND TRACK EQUIPMENT;;GRDTRK.EQT;;S*G*E-----;S*G*E-----;10031500002201000000;LAND EQUIPMENT;Sensors;Sensor;
EMERGENCY-MANAGEMENT;;MILITARY BASE;;EMS.INFSTR.MIL.MILBF;;S*G*IB----;S*G*IB----;10032000001208020000;LAND INSTALLATION;Infrastructure;Military Infrastructure;Military Base
EMERGENCY-MANAGEMENT;;AIRPORT;;EMS.INFSTR.TSP.AIRPT;;S*G*IBA---;S*G*IBA---;10032000001213010000;LAND INSTALLATION;Infrastructure;Transportation Infrastructure;Airport/Air Base
EMERGENCY-MANAGEMENT;;PORT;;EMS.INFSTR.TSP.SP;;S*G*IBN---;S*G*IBN---;10032000001213090000;LAND INSTALLATION;Infrastructure;Transportation Infrastructure;Sea Port/Naval Base
EMERGENCY-MANAGEMENT;;PETROLEUM FACILITY;;EMS.INFSTR.ENGFAC.PETFAC;;S*G*IRP---;S*G*IRP---;10032000001205050000;LAND INSTALLATION;Infrastructure;Energy Facility Infrastructure;Petroleum/Gas/Oil
EMERGENCY-MANAGEMENT;;TRANSPORTATION INFRASTRUCTURE;;EMS.INFSTR.TSP;;S*G*IT----;S*G*IT----;10032000001213000000;LAND INSTALLATION;Infrastructure;Transportation Infrastructure;
